Date,Country,AreaCode,Area,TotalCases
2020-03-10,England,E09000029,Sutton,6
2020-03-10,England,E08000008,Tameside,2
2020-03-10,England,E06000020,Telford and Wrekin,1
2020-03-10,England,E06000034,Thurrock,1
2020-03-10,England,E09000030,Tower Hamlets,10
2020-03-10,England,E08000009,Trafford,7
2020-03-10,England,E08000030,Walsall,2
2020-03-10,England,E09000032,Wandsworth,16
2020-03-10,England,E10000031,Warwickshire,11
2020-03-10,England,E09000033,Westminster,24
2020-03-10,England,E06000054,Wiltshire,5
2020-03-10,England,E06000040,Windsor and Maidenhead,4
2020-03-10,England,E06000041,Wokingham,5
2020-03-10,England,E08000031,Wolverhampton,8
2020-03-10,England,E10000034,Worcestershire,6
2020-03-10,England,E06000014,York,3
2020-03-10,Scotland,S08000015,Ayrshire and Arran,NaN
2020-03-10,Scotland,S08000016,Borders,NaN
2020-03-10,Scotland,S08000017,Dumfries and Galloway,NaN
2020-03-10,Scotland,S08000029,Fife,NaN
2020-03-10,Scotland,S08000019,Forth Valley,NaN
2020-03-10,Scotland,S08000020,Grampian,6
2020-03-10,Scotland,S08000031,Greater Glasgow and Clyde,NaN
2020-03-10,Scotland,S08000022,Highland,NaN
2020-03-10,Scotland,S08000032,Lanarkshire,NaN
2020-03-10,Scotland,S08000024,Lothian,7
2020-03-10,Scotland,S08000025,Orkney,NaN
2020-03-10,Scotland,S08000026,Shetland,NaN
2020-03-10,Scotland,S08000030,Tayside,NaN
2020-03-10,Scotland,S08000028,Western Isles,NaN
2020-03-10,Wales,W06000019,Blaenau Gwent,0
2020-03-10,Wales,W06000013,Bridgend,0
2020-03-10,Wales,W06000018,Caerphilly,0
2020-03-10,Wales,W06000015,Cardiff,2
2020-03-10,Wales,W06000010,Carmarthenshire,2
2020-03-10,Wales,W06000008,Ceredigion,0
2020-03-10,Wales,W06000003,Conwy,0
2020-03-10,Wales,W06000004,Denbighshire,0
2020-03-10,Wales,W06000005,Flintshire,0
2020-03-10,Wales,W06000002,Gwynedd,0
2020-03-10,Wales,W06000001,Isle of Anglesey,0
2020-03-10,Wales,W06000024,Merthyr Tydfil,0
2020-03-10,Wales,W06000021,Monmouthshire,0
2020-03-10,Wales,W06000012,Neath Port Talbot,7
2020-03-10,Wales,W06000022,Newport,1
2020-03-10,Wales,W06000009,Pembrokeshire,2
2020-03-10,Wales,W06000023,Powys,0
2020-03-10,Wales,W06000016,Rhondda Cynon Taf,0
2020-03-10,Wales,W06000011,Swansea,1
2020-03-10,Wales,W06000020,Torfaen,0
2020-03-10,Wales,W06000014,Vale of Glamorgan,0
2020-03-10,Wales,W06000006,Wrexham,0
2020-03-11,England,E09000002,Barking and Dagenham,4
2020-03-11,England,E09000003,Barnet,27
2020-03-11,England,E08000016,Barnsley,4
2020-03-11,England,E06000022,Bath and North East Somerset,1
2020-03-11,England,E09000004,Bexley,8
2020-03-11,England,E08000025,Birmingham,15
2020-03-11,England,E08000001,Bolton,5
2020-03-11,England,E09000005,Brent,20
2020-03-11,England,E09000006,Bromley,10
2020-03-11,England,E10000002,Buckinghamshire,18
2020-03-11,England,E08000033,Calderdale,3
2020-03-11,England,E10000003,Cambridgeshire,6
2020-03-11,England,E09000007,Camden,20
2020-03-11,England,E06000056,Central Bedfordshire,3
2020-03-11,England,E06000049,Cheshire East,2
2020-03-11,England,E06000050,Cheshire West and Chester,5
2020-03-11,England,E06000052,Cornwall and Isles of Scilly,8
2020-03-11,England,E08000026,Coventry,5
2020-03-11,England,E09000008,Croydon,7
2020-03-11,England,E10000006,Cumbria,12
2020-03-11,England,E06000015,Derby,5
2020-03-11,England,E10000007,Derbyshire,19
2020-03-11,England,E10000008,Devon,22
2020-03-11,England,E06000059,Dorset,2
2020-03-11,England,E09000009,Ealing,23
2020-03-11,England,E06000011,East Riding of Yorkshire,5
2020-03-11,England,E10000011,East Sussex,3
2020-03-11,England,E09000010,Enfield,11
2020-03-11,England,E10000012,Essex,11
2020-03-11,England,E10000013,Gloucestershire,7
2020-03-11,England,E09000011,Greenwich,8
2020-03-11,England,E09000012,Hackney,14
2020-03-11,England,E09000013,Hammersmith and Fulham,20
2020-03-11,England,E10000014,Hampshire,28
2020-03-11,England,E09000014,Haringey,12
2020-03-11,England,E09000015,Harrow,12
2020-03-11,England,E09000016,Havering,5
2020-03-11,England,E10000015,Hertfordshire,32
2020-03-11,England,E09000017,Hillingdon,10
2020-03-11,England,E09000018,Hounslow,12
2020-03-11,England,E09000019,Islington,6
2020-03-11,England,E09000020,Kensington and Chelsea,43
2020-03-11,England,E10000016,Kent,16
2020-03-11,England,E09000021,Kingston upon Thames,3
2020-03-11,England,E08000034,Kirklees,3
2020-03-11,England,E09000022,Lambeth,29
2020-03-11,England,E10000017,Lancashire,7
2020-03-11,England,E08000035,Leeds,11
2020-03-11,England,E06000016,Leicester,1
2020-03-11,England,E10000018,Leicestershire,11
2020-03-11,England,E09000023,Lewisham,9
2020-03-11,England,E10000019,Lincolnshire,9
2020-03-11,England,E08000003,Manchester,8
2020-03-11,England,E06000035,Medway,7
2020-03-11,England,E09000024,Merton,17
2020-03-11,England,E09000025,Newham,5
2020-03-11,England,E10000020,Norfolk,2
2020-03-11,England,E06000024,North Somerset,6
2020-03-11,England,E10000021,Northamptonshire,12
2020-03-11,England,E10000024,Nottinghamshire,15
2020-03-11,England,E10000025,Oxfordshire,23
2020-03-11,England,E09000027,Richmond upon Thames,3
2020-03-11,England,E08000005,Rochdale,3
2020-03-11,England,E08000028,Sandwell,2
2020-03-11,England,E06000051,Shropshire,12
2020-03-11,England,E06000039,Slough,10
2020-03-11,England,E08000029,Solihull,1
2020-03-11,England,E10000027,Somerset,5
2020-03-11,England,E06000025,South Gloucestershire,6
2020-03-11,England,E09000028,Southwark,35
2020-03-11,England,E08000013,St. Helens,1
2020-03-11,England,E10000028,Staffordshire,7
2020-03-11,England,E08000007,Stockport,5
2020-03-11,England,E06000004,Stockton-on-Tees,4
2020-03-11,England,E10000029,Suffolk,4
2020-03-11,England,E10000030,Surrey,21
2020-03-11,England,E08000008,Tameside,3
2020-03-11,England,E06000020,Telford and Wrekin,6
2020-03-11,England,E06000034,Thurrock,2
2020-03-11,England,E09000030,Tower Hamlets,11
2020-03-11,England,E08000036,Wakefield,1
2020-03-11,England,E08000030,Walsall,7
2020-03-11,England,E09000031,Waltham Forest,5
2020-03-11,England,E09000032,Wandsworth,26
2020-03-11,England,E10000031,Warwickshire,13
2020-03-11,England,E10000032,West Sussex,7
2020-03-11,England,E09000033,Westminster,38
2020-03-11,England,E06000054,Wiltshire,8
2020-03-11,England,E06000040,Windsor and Maidenhead,7
2020-03-11,England,E08000015,Wirral,4
2020-03-11,England,E06000041,Wokingham,8
2020-03-11,England,E08000031,Wolverhampton,13
2020-03-11,England,E10000034,Worcestershire,10
2020-03-11,Scotland,S08000015,Ayrshire and Arran,NaN
2020-03-11,Scotland,S08000016,Borders,NaN
2020-03-11,Scotland,S08000017,Dumfries and Galloway,NaN
2020-03-11,Scotland,S08000029,Fife,NaN
2020-03-11,Scotland,S08000019,Forth Valley,NaN
2020-03-11,Scotland,S08000020,Grampian,6
2020-03-11,Scotland,S08000031,Greater Glasgow and Clyde,5
2020-03-11,Scotland,S08000022,Highland,NaN
2020-03-11,Scotland,S08000032,Lanarkshire,NaN
2020-03-11,Scotland,S08000024,Lothian,8
2020-03-11,Scotland,S08000025,Orkney,NaN
2020-03-11,Scotland,S08000026,Shetland,NaN
2020-03-11,Scotland,S08000030,Tayside,NaN
2020-03-11,Scotland,S08000028,Western Isles,NaN
2020-03-11,Wales,W06000019,Blaenau Gwent,0
2020-03-11,Wales,W06000013,Bridgend,0
2020-03-11,Wales,W06000018,Caerphilly,1
2020-03-11,Wales,W06000015,Cardiff,2
2020-03-11,Wales,W06000010,Carmarthenshire,2
2020-03-11,Wales,W06000008,Ceredigion,0
2020-03-11,Wales,W06000003,Conwy,0
2020-03-11,Wales,W06000004,Denbighshire,0
2020-03-11,Wales,W06000005,Flintshire,0
2020-03-11,Wales,W06000002,Gwynedd,0
2020-03-11,Wales,W06000001,Isle of Anglesey,0
2020-03-11,Wales,W06000024,Merthyr Tydfil,0
2020-03-11,Wales,W06000021,Monmouthshire,0
2020-03-11,Wales,W06000012,Neath Port Talbot,7
2020-03-11,Wales,W06000022,Newport,1
2020-03-11,Wales,W06000009,Pembrokeshire,2
2020-03-11,Wales,W06000023,Powys,2
2020-03-11,Wales,W06000016,Rhondda Cynon Taf,0
2020-03-11,Wales,W06000011,Swansea,2
2020-03-11,Wales,W06000020,Torfaen,0
2020-03-11,Wales,W06000014,Vale of Glamorgan,0
2020-03-11,Wales,W06000006,Wrexham,0
2020-03-12,England,E09000002,Barking and Dagenham,8
2020-03-12,England,E09000003,Barnet,32
2020-03-12,England,E06000022,Bath and North East Somerset,3
2020-03-12,England,E09000004,Bexley,13
2020-03-12,England,E08000025,Birmingham,22
2020-03-12,England,E06000009,Blackpool,2
2020-03-12,England,E08000001,Bolton,6
2020-03-12,England,E06000058,"Bournemouth, Christchurch and Poole",8
2020-03-12,England,E08000032,Bradford,5
2020-03-12,England,E09000005,Brent,30
2020-03-12,England,E06000023,"Bristol, City of",5
2020-03-12,England,E09000006,Bromley,16
2020-03-12,England,E10000002,Buckinghamshire,28
2020-03-12,England,E10000003,Cambridgeshire,10
2020-03-12,England,E09000007,Camden,25
2020-03-12,England,E06000049,Cheshire East,5
2020-03-12,England,E06000050,Cheshire West and Chester,6
2020-03-12,England,E08000026,Coventry,7
2020-03-12,England,E09000008,Croydon,15
2020-03-12,England,E10000006,Cumbria,18
2020-03-12,England,E06000005,Darlington,2
2020-03-12,England,E10000007,Derbyshire,21
2020-03-12,England,E10000008,Devon,24
2020-03-12,England,E06000059,Dorset,4
2020-03-12,England,E08000027,Dudley,8
2020-03-12,England,E09000009,Ealing,27
2020-03-12,England,E06000011,East Riding of Yorkshire,7
2020-03-12,England,E10000011,East Sussex,5
2020-03-12,England,E09000010,Enfield,17
2020-03-12,England,E10000012,Essex,18
2020-03-12,England,E08000037,Gateshead,1
2020-03-12,England,E10000013,Gloucestershire,9
2020-03-12,England,E09000011,Greenwich,14
2020-03-12,England,E09000012,Hackney,20
2020-03-12,England,E06000006,Halton,2
2020-03-12,England,E09000013,Hammersmith and Fulham,21
2020-03-12,England,E10000014,Hampshire,52
2020-03-12,England,E09000014,Haringey,19
2020-03-12,England,E09000015,Harrow,20
2020-03-12,England,E09000016,Havering,6
2020-03-12,England,E10000015,Hertfordshire,34
2020-03-12,England,E09000017,Hillingdon,14
2020-03-12,England,E09000018,Hounslow,13
2020-03-12,England,E09000019,Islington,16
2020-03-12,England,E09000020,Kensington and Chelsea,49
2020-03-12,England,E10000016,Kent,22
2020-03-12,England,E09000021,Kingston upon Thames,4
2020-03-12,England,E08000011,Knowsley,1
2020-03-12,England,E09000022,Lambeth,33
2020-03-12,England,E10000017,Lancashire,12
2020-03-12,England,E08000035,Leeds,12
2020-03-12,England,E06000016,Leicester,2
2020-03-12,England,E10000018,Leicestershire,13
2020-03-12,England,E09000023,Lewisham,18
2020-03-12,England,E10000019,Lincolnshire,12
2020-03-12,England,E08000012,Liverpool,9
2020-03-12,England,E06000035,Medway,8
2020-03-12,England,E09000024,Merton,20
2020-03-12,England,E06000042,Milton Keynes,4
2020-03-12,England,E09000025,Newham,7
2020-03-12,England,E10000020,Norfolk,3
2020-03-12,England,E06000024,North Somerset,11
2020-03-12,England,E10000023,North Yorkshire,8
2020-03-12,England,E10000021,Northamptonshire,15
2020-03-12,England,E06000018,Nottingham,10
2020-03-12,England,E10000024,Nottinghamshire,19
2020-03-12,England,E08000004,Oldham,7
2020-03-12,England,E10000025,Oxfordshire,24
2020-03-12,England,E06000044,Portsmouth,2
2020-03-12,England,E06000038,Reading,3
2020-03-12,England,E09000027,Richmond upon Thames,4
2020-03-12,England,E08000006,Salford,2
2020-03-12,England,E08000028,Sandwell,6
2020-03-12,England,E08000014,Sefton,4
2020-03-12,England,E08000019,Sheffield,20
2020-03-12,England,E06000051,Shropshire,22
2020-03-12,England,E06000039,Slough,16
2020-03-12,England,E10000027,Somerset,8
2020-03-12,England,E06000025,South Gloucestershire,9
2020-03-12,England,E06000033,Southend-on-Sea,3
2020-03-12,England,E09000028,Southwark,45
2020-03-12,England,E10000028,Staffordshire,10
2020-03-12,England,E08000007,Stockport,6
2020-03-12,England,E06000021,Stoke-on-Trent,2
2020-03-12,England,E10000029,Suffolk,7
2020-03-12,England,E10000030,Surrey,37
2020-03-12,England,E09000029,Sutton,8
2020-03-12,England,E08000008,Tameside,7
2020-03-12,England,E09000030,Tower Hamlets,16
2020-03-12,England,E08000009,Trafford,10
2020-03-12,England,E08000036,Wakefield,5
2020-03-12,England,E08000030,Walsall,14
2020-03-12,England,E09000031,Waltham Forest,6
2020-03-12,England,E09000032,Wandsworth,38
2020-03-12,England,E06000007,Warrington,3
2020-03-12,England,E10000031,Warwickshire,17
2020-03-12,England,E06000037,West Berkshire,3
2020-03-12,England,E10000032,West Sussex,8
2020-03-12,England,E09000033,Westminster,52
2020-03-12,England,E08000010,Wigan,5
2020-03-12,England,E06000054,Wiltshire,9
2020-03-12,England,E06000040,Windsor and Maidenhead,11
2020-03-12,England,E08000015,Wirral,5
2020-03-12,England,E06000041,Wokingham,10
2020-03-12,England,E08000031,Wolverhampton,18
2020-03-12,England,E10000034,Worcestershire,14
2020-03-12,Scotland,S08000015,Ayrshire and Arran,NaN
2020-03-12,Scotland,S08000016,Borders,NaN
2020-03-12,Scotland,S08000017,Dumfries and Galloway,NaN
2020-03-12,Scotland,S08000029,Fife,NaN
2020-03-12,Scotland,S08000019,Forth Valley,6
2020-03-12,Scotland,S08000020,Grampian,7
2020-03-12,Scotland,S08000031,Greater Glasgow and Clyde,10
2020-03-12,Scotland,S08000022,Highland,NaN
2020-03-12,Scotland,S08000032,Lanarkshire,7
2020-03-12,Scotland,S08000024,Lothian,11
2020-03-12,Scotland,S08000025,Orkney,NaN
2020-03-12,Scotland,S08000026,Shetland,6
2020-03-12,Scotland,S08000030,Tayside,NaN
2020-03-12,Scotland,S08000028,Western Isles,NaN
2020-03-12,Wales,W06000019,Blaenau Gwent,1
2020-03-12,Wales,W06000013,Bridgend,0
2020-03-12,Wales,W06000018,Caerphilly,1
2020-03-12,Wales,W06000015,Cardiff,3
2020-03-12,Wales,W06000010,Carmarthenshire,2
2020-03-12,Wales,W06000008,Ceredigion,0
2020-03-12,Wales,W06000003,Conwy,0
2020-03-12,Wales,W06000004,Denbighshire,0
2020-03-12,Wales,W06000005,Flintshire,0
2020-03-12,Wales,W06000002,Gwynedd,0
2020-03-12,Wales,W06000001,Isle of Anglesey,0
2020-03-12,Wales,W06000024,Merthyr Tydfil,0
2020-03-12,Wales,W06000021,Monmouthshire,1
2020-03-12,Wales,W06000012,Neath Port Talbot,9
2020-03-12,Wales,W06000022,Newport,1
2020-03-12,Wales,W06000009,Pembrokeshire,2
2020-03-12,Wales,W06000023,Powys,2
2020-03-12,Wales,W06000016,Rhondda Cynon Taf,0
2020-03-12,Wales,W06000011,Swansea,2
2020-03-12,Wales,W06000020,Torfaen,0
2020-03-12,Wales,W06000014,Vale of Glamorgan,0
2020-03-12,Wales,W06000006,Wrexham,1
2020-03-13,England,E09000002,Barking and Dagenham,9
2020-03-13,England,E09000003,Barnet,38
2020-03-13,England,E06000022,Bath and North East Somerset,4
2020-03-13,England,E06000055,Bedford,1
2020-03-13,England,E09000004,Bexley,17
2020-03-13,England,E08000025,Birmingham,36
2020-03-13,England,E06000008,Blackburn with Darwen,1
2020-03-13,England,E08000001,Bolton,7
2020-03-13,England,E09000005,Brent,33
2020-03-13,England,E06000043,Brighton and Hove,11
2020-03-13,England,E06000023,"Bristol, City of",8
2020-03-13,England,E09000006,Bromley,20
2020-03-13,England,E10000002,Buckinghamshire,34
2020-03-13,England,E08000002,Bury,7
2020-03-13,England,E10000003,Cambridgeshire,14
2020-03-13,England,E09000007,Camden,30
2020-03-13,England,E06000056,Central Bedfordshire,6
2020-03-13,England,E06000049,Cheshire East,7
2020-03-13,England,E06000052,Cornwall and Isles of Scilly,9
2020-03-13,England,E09000008,Croydon,20
2020-03-13,England,E10000006,Cumbria,25
2020-03-13,England,E06000015,Derby,6
2020-03-13,England,E10000007,Derbyshire,29
2020-03-13,England,E10000008,Devon,30
2020-03-13,England,E06000059,Dorset,5
2020-03-13,England,E08000027,Dudley,9
2020-03-13,England,E09000009,Ealing,30
2020-03-13,England,E06000011,East Riding of Yorkshire,11
2020-03-13,England,E10000011,East Sussex,6
2020-03-13,England,E09000010,Enfield,21
2020-03-13,England,E10000012,Essex,29
2020-03-13,England,E10000013,Gloucestershire,12
2020-03-13,England,E09000011,Greenwich,19
2020-03-13,England,E09000012,Hackney,23
2020-03-13,England,E06000006,Halton,3
2020-03-13,England,E09000013,Hammersmith and Fulham,24
2020-03-13,England,E10000014,Hampshire,67
2020-03-13,England,E09000014,Haringey,27
2020-03-13,England,E09000015,Harrow,24
2020-03-13,England,E09000016,Havering,7
2020-03-13,England,E06000019,"Herefordshire, County of",2
2020-03-13,England,E10000015,Hertfordshire,43
2020-03-13,England,E09000017,Hillingdon,17
2020-03-13,England,E09000018,Hounslow,18
2020-03-13,England,E09000019,Islington,22
2020-03-13,England,E09000020,Kensington and Chelsea,52
2020-03-13,England,E10000016,Kent,29
2020-03-13,England,E09000021,Kingston upon Thames,5
2020-03-13,England,E09000022,Lambeth,44
2020-03-13,England,E10000017,Lancashire,15
2020-03-13,England,E06000016,Leicester,3
2020-03-13,England,E10000018,Leicestershire,15
2020-03-13,England,E09000023,Lewisham,21
2020-03-13,England,E08000012,Liverpool,11
2020-03-13,England,E06000032,Luton,3
2020-03-13,England,E08000003,Manchester,15
2020-03-13,England,E06000035,Medway,11
2020-03-13,England,E09000024,Merton,27
2020-03-13,England,E08000021,Newcastle upon Tyne,7
2020-03-13,England,E09000025,Newham,10
2020-03-13,England,E10000020,Norfolk,9
2020-03-13,England,E06000024,North Somerset,13
2020-03-13,England,E08000022,North Tyneside,5
2020-03-13,England,E10000023,North Yorkshire,10
2020-03-13,England,E10000021,Northamptonshire,17
2020-03-13,England,E06000057,Northumberland,1
2020-03-13,England,E06000018,Nottingham,14
2020-03-13,England,E10000024,Nottinghamshire,23
2020-03-13,England,E08000004,Oldham,9
2020-03-13,England,E10000025,Oxfordshire,27
2020-03-13,England,E06000026,Plymouth,3
2020-03-13,England,E06000044,Portsmouth,3
2020-03-13,England,E09000026,Redbridge,5
2020-03-13,England,E09000027,Richmond upon Thames,7
2020-03-13,England,E08000005,Rochdale,4
2020-03-13,England,E08000018,Rotherham,5
2020-03-13,England,E08000006,Salford,4
2020-03-13,England,E08000028,Sandwell,8
2020-03-13,England,E08000019,Sheffield,24
2020-03-13,England,E06000039,Slough,19
2020-03-13,England,E10000027,Somerset,11
2020-03-13,England,E06000025,South Gloucestershire,12
2020-03-13,England,E06000045,Southampton,5
2020-03-13,England,E09000028,Southwark,53
2020-03-13,England,E08000013,St. Helens,2
2020-03-13,England,E10000028,Staffordshire,16
2020-03-13,England,E08000007,Stockport,9
2020-03-13,England,E10000029,Suffolk,8
2020-03-13,England,E10000030,Surrey,42
2020-03-13,England,E09000029,Sutton,12
2020-03-13,England,E06000030,Swindon,4
2020-03-13,England,E08000008,Tameside,9
2020-03-13,England,E09000030,Tower Hamlets,19
2020-03-13,England,E08000009,Trafford,12
2020-03-13,England,E08000030,Walsall,16
2020-03-13,England,E09000031,Waltham Forest,8
2020-03-13,England,E09000032,Wandsworth,42
2020-03-13,England,E10000031,Warwickshire,20
2020-03-13,England,E10000032,West Sussex,11
2020-03-13,England,E09000033,Westminster,60
2020-03-13,England,E06000054,Wiltshire,13
2020-03-13,England,E08000015,Wirral,6
2020-03-13,England,E08000031,Wolverhampton,29
2020-03-13,England,E06000014,York,4
2020-03-13,Scotland,S08000015,Ayrshire and Arran,NaN
2020-03-13,Scotland,S08000016,Borders,NaN
2020-03-13,Scotland,S08000017,Dumfries and Galloway,NaN
2020-03-13,Scotland,S08000029,Fife,NaN
2020-03-13,Scotland,S08000019,Forth Valley,6
2020-03-13,Scotland,S08000020,Grampian,9
2020-03-13,Scotland,S08000031,Greater Glasgow and Clyde,20
2020-03-13,Scotland,S08000022,Highland,NaN
2020-03-13,Scotland,S08000032,Lanarkshire,7
2020-03-13,Scotland,S08000024,Lothian,19
2020-03-13,Scotland,S08000025,Orkney,NaN
2020-03-13,Scotland,S08000026,Shetland,8
2020-03-13,Scotland,S08000030,Tayside,NaN
2020-03-13,Scotland,S08000028,Western Isles,NaN
2020-03-13,Wales,W06000019,Blaenau Gwent,1
2020-03-13,Wales,W06000013,Bridgend,0
2020-03-13,Wales,W06000018,Caerphilly,5
2020-03-13,Wales,W06000015,Cardiff,4
2020-03-13,Wales,W06000010,Carmarthenshire,3
2020-03-13,Wales,W06000008,Ceredigion,0
2020-03-13,Wales,W06000003,Conwy,0
2020-03-13,Wales,W06000004,Denbighshire,0
2020-03-13,Wales,W06000005,Flintshire,1
2020-03-13,Wales,W06000002,Gwynedd,0
2020-03-13,Wales,W06000001,Isle of Anglesey,1
2020-03-13,Wales,W06000024,Merthyr Tydfil,0
2020-03-13,Wales,W06000021,Monmouthshire,2
2020-03-13,Wales,W06000012,Neath Port Talbot,9
2020-03-13,Wales,W06000022,Newport,2
2020-03-13,Wales,W06000009,Pembrokeshire,2
